canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,Inhibition,%,95.34,INH,%,95.34
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)Nc1ccc(-c2ccc(NC(=O)[C@@H]3CCCN3C(=O)[C@H](NC(=O)OC)c3ccccc3)cc2)cc1)c1ccccc1,CHEMBL3125176,Inhibition,%,23.87,INH,%,23.87
COc1ccnc(NC(=S)N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)c1,CHEMBL2135885,Inhibition,%,20.0,INH,%,20.0
C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(C)(=O)=O)C2CC2)C1=O,CHEMBL3125701,Inhibition,%,,INH,,
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3125527,Inhibition,%,,INH,,
CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3125702,Inhibition,%,,INH,,
O=C(Nc1ccc(S(=O)(=O)c2cnn(C3CCOCC3)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127494,Inhibition,%,15.0,INH,%,15.0
CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1,CHEMBL3127510,Inhibition,%,15.0,INH,%,15.0
CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,CHEMBL3127509,Inhibition,%,15.0,INH,%,15.0
CCCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1,CHEMBL3127507,Inhibition,%,21.0,INH,%,21.0
CCCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,CHEMBL3127506,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127501,Inhibition,%,15.0,INH,%,15.0
CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)c1,CHEMBL3127500,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)C2CCOCC2)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127526,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127525,Inhibition,%,15.0,INH,%,15.0
Nc1ccc([C@@H]2C[C@H]2C(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,CHEMBL3127522,Inhibition,%,70.0,INH,%,70.0
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@H]1C[C@@H]1c1cccnc1,CHEMBL3127521,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127520,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)c2cnn(C3CCOCC3)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127494,Inhibition,%,15.0,INH,%,15.0
CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1,CHEMBL3127510,Inhibition,%,15.0,INH,%,15.0
CC(C)n1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,CHEMBL3127509,Inhibition,%,15.0,INH,%,15.0
CCCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@H]3C[C@@H]3c3cccnc3)cc2)cn1,CHEMBL3127507,Inhibition,%,15.0,INH,%,15.0
CCCn1cc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)cn1,CHEMBL3127506,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)c2cccc(OC(F)(F)F)c2)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127501,Inhibition,%,15.0,INH,%,15.0
CS(=O)(=O)c1cccc(S(=O)(=O)c2ccc(NC(=O)[C@@H]3C[C@H]3c3cccnc3)cc2)c1,CHEMBL3127500,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)C2CCOCC2)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127526,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)N2CC3CCC(C2)O3)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127525,Inhibition,%,15.0,INH,%,15.0
Nc1ccc([C@@H]2C[C@H]2C(=O)Nc2ccc(S(=O)(=O)c3ccccc3)cc2)cn1,CHEMBL3127522,Inhibition,%,73.0,INH,%,73.0
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@H]1C[C@@H]1c1cccnc1,CHEMBL3127521,Inhibition,%,15.0,INH,%,15.0
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)[C@@H]1C[C@H]1c1cccnc1,CHEMBL3127520,Inhibition,%,15.0,INH,%,15.0
N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)Cc1cscn1,CHEMBL3127986,Inhibition,%,7.4,INH,%,7.4
N#Cc1ccc(OCC2(O)CN(S(=O)(=O)c3ccc(Cl)cc3Cl)C2)cc1F,CHEMBL3218118,Inhibition,%,20.0,INH,%,20.0
CSc1nc(N2C[C@@H]3[C@H](C2)[C@H]3C(=O)O)ccc1C(=O)NC12CC3CC(CC(C3)C1)C2,CHEMBL3220543,Inhibition,%,25.0,INH,%,25.0
Nc1nc(C(F)(F)F)cc2c1[nH]c(=O)n2Cc1ccccc1,CHEMBL1760434,Inhibition,%,15.0,INH,%,15.0
Cc1ccc(-n2nccn2)c(C(=O)N2C[C@H](C#Cc3ccc(F)cn3)CC[C@H]2C)c1,CHEMBL3235253,Inhibition,%,,INH,,
CC1(C)Oc2ncnc(N)c2N=C1c1ccc([C@H]2CC[C@H](CC(=O)O)CC2)cc1,CHEMBL473967,Inhibition,%,,INH,,
Cc1nc(N)c2c(n1)OC(C)(C)C(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)=N2,CHEMBL3235316,Inhibition,%,,INH,,
CC1(C)Oc2nc(C(F)(F)F)nc(N)c2N=C1c1ccc2c(c1)CC[C@]21CC[C@@H](CC(=O)O)CC1,CHEMBL3235321,Inhibition,%,,INH,,
C[C@](O)(COc1ccc(F)cc1)C(=O)N1CCc2c(C#N)cccc21,CHEMBL3238274,Inhibition,%,,INH,,
NC[C@H]1CN(CCc2ccc3c(c2)OCO3)C(=O)C[C@@H]1c1cc(F)ccc1F,CHEMBL3236121,Inhibition,%,,INH,,
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,CHEMBL3237442,Inhibition,%,90.0,INH,%,90.0
Fc1nccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,CHEMBL3237443,Inhibition,%,10.0,INH,%,10.0
Clc1nccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,CHEMBL3237444,Inhibition,%,10.0,INH,%,10.0
Cc1nccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,CHEMBL3237445,Inhibition,%,10.0,INH,%,10.0
O=c1[nH]ccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,CHEMBL3237446,Inhibition,%,18.0,INH,%,18.0
N#Cc1nccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,CHEMBL3237447,Inhibition,%,,INH,,
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2nn1,CHEMBL3237448,Inhibition,%,10.0,INH,%,10.0
C[C@@H](CO)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,CHEMBL3237449,Inhibition,%,17.0,INH,%,17.0
O[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)CC1,CHEMBL3237450,Inhibition,%,70.0,INH,%,70.0
c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCCC3)c2cn1,CHEMBL3237451,Inhibition,%,82.0,INH,%,82.0
CC1CCC(n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)CC1,CHEMBL3237702,Inhibition,%,46.0,INH,%,46.0
C[C@H]1CC[C@H](n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)CC1,CHEMBL3237703,Inhibition,%,20.0,INH,%,20.0
CC1(C)CCC(n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)CC1,CHEMBL3237704,Inhibition,%,51.0,INH,%,51.0
CC1(C)CCCC(n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)C1,CHEMBL3237705,Inhibition,%,90.0,INH,%,90.0
CC(C)c1cc(N2CC[C@@H](N)C2)nc(N)n1,CHEMBL3236549,Inhibition,%,,INH,,
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(CC(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,CHEMBL3236357,Inhibition,%,26.0,INH,%,26.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2cc(C(=O)O)ccn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236639,Inhibition,%,30.0,INH,%,30.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2cccc(C(=O)O)n2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236641,Inhibition,%,62.0,INH,%,62.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,CHEMBL3236642,Inhibition,%,67.0,INH,%,67.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccc(CC(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236643,Inhibition,%,26.0,INH,%,26.0
CC(C)(C(=O)O)c1ccc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)nc1,CHEMBL3236644,Inhibition,%,33.0,INH,%,33.0
Cc1nc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ccc1C(=O)O,CHEMBL3236645,Inhibition,%,49.0,INH,%,49.0
Cc1cc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)ncc1C(=O)O,CHEMBL3236646,Inhibition,%,47.0,INH,%,47.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236647,Inhibition,%,49.0,INH,%,49.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,CHEMBL3236648,Inhibition,%,42.0,INH,%,42.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2cnc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236649,Inhibition,%,44.0,INH,%,44.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cn2cc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236651,Inhibition,%,64.0,INH,%,64.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2nc(C(=O)O)cs2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236652,Inhibition,%,50.0,INH,%,50.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236653,Inhibition,%,70.0,INH,%,70.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,CHEMBL3236655,Inhibition,%,60.0,INH,%,60.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2nccs2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,CHEMBL3236656,Inhibition,%,9.0,INH,%,9.0
CC(C)(C(=O)O)c1cnc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)s1,CHEMBL3236658,Inhibition,%,32.0,INH,%,32.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C3(C(=O)O)CC3)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236659,Inhibition,%,35.0,INH,%,35.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(F)C(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,CHEMBL3236660,Inhibition,%,26.0,INH,%,26.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(F)(F)C(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,CHEMBL3236661,Inhibition,%,51.0,INH,%,51.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(CC(=O)O)o2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)c(F)c1,CHEMBL3236662,Inhibition,%,26.0,INH,%,26.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2nnc(CC(=O)O)[nH]2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236663,Inhibition,%,36.0,INH,%,36.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(CC(=O)O)[nH]2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236664,Inhibition,%,74.0,INH,%,74.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236356,Inhibition,%,61.0,INH,%,61.0
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2nc(CC(=O)O)cs2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,CHEMBL3236640,Inhibition,%,1.0,INH,%,1.0
CNc1oc(-c2cccc3ccccc23)nc1C#N,CHEMBL1548353,Inhibition,%,3.5,INH,%,3.5
COC1COCCC1N[C@@H]1C[C@H]2SCC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,CHEMBL3263261,Inhibition,%,,INH,,
CO[C@@H]1COCC[C@@H]1N[C@@H]1C[C@H]2OCC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,CHEMBL3263268,Inhibition,%,,INH,,
CO[C@H]1COCC[C@H]1N[C@@H]1C[C@H]2OCC[C@@]2(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)C1,CHEMBL3263269,Inhibition,%,,INH,,
O=C(c1cc(-n2ccc3ccccc32)c(O)cc1O)N1Cc2ccccc2C1,CHEMBL3260480,Inhibition,%,17.0,INH,%,17.0
O=C(c1cc(-n2ccc3c(Br)cccc32)c(O)cc1O)N1Cc2ccccc2C1,CHEMBL3260486,Inhibition,%,22.0,INH,%,22.0
O=C(c1cc(-n2ccc3c([N+](=O)[O-])cccc32)c(O)cc1O)N1Cc2ccccc2C1,CHEMBL3260487,Inhibition,%,8.0,INH,%,8.0
O=C(c1cc(-n2ccc3cc(Br)ccc32)c(O)cc1O)N1Cc2ccccc2C1,CHEMBL3260490,Inhibition,%,13.0,INH,%,13.0
Cc1ccc2c(ccn2-c2cc(C(=O)N3Cc4ccccc4C3)c(O)cc2O)c1,CHEMBL3260491,Inhibition,%,4.0,INH,%,4.0
O=C(c1cc(Nc2ccccc2)c(O)cc1O)N1Cc2ccccc2C1,CHEMBL3260492,Inhibition,%,19.0,INH,%,19.0
Cc1ccc(Nc2cc(C(=O)N3Cc4ccccc4C3)c(O)cc2O)cc1,CHEMBL3260493,Inhibition,%,38.0,INH,%,38.0
O=C(c1cc(Nc2ccc(Cl)cc2Cl)c(O)cc1O)N1Cc2ccccc2C1,CHEMBL3260494,Inhibition,%,33.0,INH,%,33.0
COc1cccc(NC[C@H](F)Cn2c3ccc(Br)cc3c3cc(Br)ccc32)n1,CHEMBL3265238,Inhibition,%,,INH,,
COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1.[Na+],CHEMBL3260771,Inhibition,%,,INH,,
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cccc(F)c2)cc1F,CHEMBL3259944,Inhibition,%,60.0,INH,%,60.0
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2cc(F)ccc2F)cc1F,CHEMBL3259945,Inhibition,%,74.0,INH,%,74.0
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(F)c(F)c2)cc1F,CHEMBL3259946,Inhibition,%,48.0,INH,%,48.0
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(C(F)(F)F)c(F)c2)cc1F,CHEMBL3259947,Inhibition,%,24.0,INH,%,24.0
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1F,CHEMBL3259948,Inhibition,%,86.0,INH,%,86.0
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3F)c(F)c2)cc1F,CHEMBL3259949,Inhibition,%,38.0,INH,%,38.0
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(-c2ccc(OCc3ccc(F)cc3)c(C(F)(F)F)c2)cc1F,CHEMBL3259950,Inhibition,%,15.0,INH,%,15.0
CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O,CHEMBL3261331,Inhibition,%,,INH,,
Cc1cccc(-c2[nH]c(CNc3ccccc3F)nc2-c2ccc3ncnn3c2)n1,CHEMBL3260567,Inhibition,%,44.8,INH,%,44.8
c1cncc(OCC2CNCCN2c2nc3ccccc3o2)c1,CHEMBL3262125,Inhibition,%,17.0,INH,%,17.0
Cl.c1cncc(OC[C@H]2CNCCN2c2nc3ncccc3o2)c1,CHEMBL3262132,Inhibition,%,5.0,INH,%,5.0
COc1ccc2nc(N3CCNC[C@@H]3COc3cccnc3)sc2c1.Cl,CHEMBL3262135,Inhibition,%,49.0,INH,%,49.0
Cl.Fc1cccc2sc(N3CCNCC3COc3cccnc3)nc12,CHEMBL3262143,Inhibition,%,75.0,INH,%,75.0
Cl.Fc1cc(F)c2nc(N3CCNCC3COc3cccnc3)sc2c1,CHEMBL3262144,Inhibition,%,83.0,INH,%,83.0
COc1ccc(NC(=O)N2CCNCC2COc2cccnc2)cc1.Cl,CHEMBL3262162,Inhibition,%,7.0,INH,%,7.0
COc1ccc(NC(=O)N2CCNCC2COc2cccnc2)cc1Cl.Cl,CHEMBL3262168,Inhibition,%,66.0,INH,%,66.0
Cc1cc(NC(=O)N2CCNCC2COc2cccnc2)ccc1Br.Cl,CHEMBL3262171,Inhibition,%,80.0,INH,%,80.0
Cl.O=C(Nc1ccc(Br)cc1F)N1CCNCC1COc1cccnc1,CHEMBL3262172,Inhibition,%,58.0,INH,%,58.0
Cl.O=C(c1ccccc1)c1ccc(NC(=O)N2CCNCC2COc2cccnc2)cc1,CHEMBL3262174,Inhibition,%,23.0,INH,%,23.0
COc1ccc(OC(=O)N2CCNCC2COc2cccnc2)cc1.Cl,CHEMBL3262156,Inhibition,%,,INH,,
Brc1ccc2oc(N3CCNC[C@@H]3COc3cccnc3)nc2c1.Cl,CHEMBL3262129,Inhibition,%,,INH,,
CNc1nc(Cc2ccccc2)nc2c1CCNC[C@@H]2C,CHEMBL3286556,Inhibition,%,11.0,INH,%,11.0
CNc1nc(C(F)(F)c2ccccc2)nc2c1CCNCC2,CHEMBL3286557,Inhibition,%,10.0,INH,%,10.0
CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1,CHEMBL589973,Inhibition,%,,INH,,
COCCOc1ccc(-c2ccc(COc3ncccc3C(N)=O)nc2)c(C)c1,CHEMBL3287229,Inhibition,%,,INH,,
O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1,CHEMBL3287379,Inhibition,%,,INH,,
Fc1ccc2c(c1)c1c(n2CCCOc2ccc(Cl)cc2)CCNC1,CHEMBL3287548,Inhibition,%,-35.0,INH,%,-35.0
Fc1ccc2c(c1)c1c(n2CCCOc2ccc(Cl)cc2)CCNC1,CHEMBL3287548,Inhibition,%,50.0,INH,%,50.0
Fc1ccc2c(c1)c1c(n2CCCOc2ccc(Cl)cc2)CCNC1,CHEMBL3287548,Inhibition,%,-10.0,INH,%,-10.0
Fc1ccc2c(c1)c1c(n2CCCOc2ccc(Cl)cc2)CCNC1,CHEMBL3287548,Inhibition,%,10.0,INH,%,10.0
Fc1ccc2c(c1)c1c(n2CCCOc2ccc(Cl)cc2)CCNC1,CHEMBL3287548,Inhibition,%,1.0,INH,%,1.0
Fc1ccc2c(c1)c1c(n2CCCOc2ccc(Cl)cc2)CCNC1,CHEMBL3287548,Inhibition,%,5.0,INH,%,5.0
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4cc(F)c(F)cc34)CC2)c1Cl,CHEMBL3290768,Inhibition,%,,INH,,
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,Inhibition,%,,INH,,
COc1ccc2c(C(=O)NCc3ccc(F)cc3)c(O)n(O)c(=O)c2c1,CHEMBL3288273,Inhibition,%,106.0,INH,%,106.0
Nc1ncnc2c1sc1cc(-c3cccc(C(=O)NCCc4cccnc4)c3)ccc12,CHEMBL3347513,Inhibition,%,99.0,INH,%,99.0
Nc1ncnc2c1sc1cc(-c3cccc(C(=O)NCC(=O)N4CCOCC4)c3)ccc12,CHEMBL3347694,Inhibition,%,70.0,INH,%,70.0
CN1CCN(C(=O)Nc2cccc(-c3ccc4c(c3)sc3c(N)ncnc34)c2)CC1,CHEMBL3347683,Inhibition,%,82.0,INH,%,82.0
Nc1ncnc2c1sc1cc(-c3cccc(NC(=O)N4CCCC4)c3)ccc12,CHEMBL3347669,Inhibition,%,82.0,INH,%,82.0
O=S(=O)(c1ccccc1)c1cc(Nc2cc(C3CCCC3)[nH]n2)nc(N[C@H]2CC[C@H](O)CC2)c1,CHEMBL3355737,Inhibition,%,,INH,,
C[C@@H]1Cn2ncc(C3CCN(S(C)(=O)=O)CC3)c2CN1c1ccnc(N)c1,CHEMBL3355076,Inhibition,%,,INH,,
C[C@@H]1Cn2ncc(C3CCN(S(C)(=O)=O)CC3)c2CN1c1ccnc2[nH]cnc12,CHEMBL3352844,Inhibition,%,,INH,,
C[C@@H]1Cn2ncc(C3CCN(S(C)(=O)=O)CC3)c2CN1c1ccnc2[nH]ncc12,CHEMBL3355075,Inhibition,%,,INH,,
C[C@@H]1COCCN1c1nc(-c2cncc3[nH]ccc23)cc2c1ncn2[C@@H](C)S(C)(=O)=O,CHEMBL3355474,Inhibition,%,,INH,,
C[C@@H]1COCCN1c1nc(-c2cncc3[nH]ccc23)cc2c1ncn2C,CHEMBL3355475,Inhibition,%,,INH,,
C[C@@H]1COCCN1c1nc(-c2c(F)ncc3[nH]ccc23)cc2c1ncn2C,CHEMBL3355476,Inhibition,%,,INH,,
O=C(NCCN1CCC(O)(Cc2ccc(F)cc2)CC1)Nc1ccnc2ccsc12,CHEMBL3358687,Inhibition,%,10.0,INH,%,10.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,Inhibition,%,27.0,INH,%,27.0
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,Inhibition,%,33.9,INH,%,33.9
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,Inhibition,%,8.1,INH,%,8.1
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,Inhibition,%,87.2,INH,%,87.2
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,Inhibition,%,22.2,INH,%,22.2
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,Inhibition,%,92.3,INH,%,92.3
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,Inhibition,%,68.4,INH,%,68.4
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,Inhibition,%,83.9,INH,%,83.9
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,CHEMBL502,Inhibition,%,87.3,INH,%,87.3
